checksum1,checksum2,dataset_type,join_chunk,join_count,join_schedule,join_task_grain,join_task_partitions,join_threads,join_throughput,join_time,max_key,nr,ns,offset_task_grain,offset_task_partitions,partition_block_size,partition_chunk,partition_schedule,partition_task_blocks,partition_task_grain,partition_threads,partition_throughput,partition_time,time_sec,total_throughput
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,4,4,32,44637736.008606,2.240257,1000000,50000000,50000000,4,4,32768,0,auto,4,4,64,308455655.640638,0.324196,2.567901,38942307.232682
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,8,8,32,44504703.472761,2.246954,1000000,50000000,50000000,2,2,32768,0,auto,4,4,64,299060528.072471,0.334380,2.584605,38690625.495946
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,8,8,32,44797262.587928,2.232279,1000000,50000000,50000000,4,4,32768,0,auto,4,4,64,298881002.162158,0.334581,2.569863,38912585.369118
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,4,4,32,491379697.060497,0.203509,1000000,50000000,50000000,2,2,32768,0,auto,2,2,64,277501958.358185,0.360358,0.567096,176336987.447825
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,4,4,32,498601020.061638,0.200561,1000000,50000000,50000000,4,4,32768,0,auto,2,2,64,278994351.557521,0.358430,0.562159,177885522.287500
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,8,8,32,502662469.003220,0.198941,1000000,50000000,50000000,2,2,32768,0,auto,2,2,64,279402565.501047,0.357907,0.559956,178585329.833009
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,8,8,32,504015341.372155,0.198407,1000000,50000000,50000000,4,4,32768,0,auto,2,2,64,293347169.389581,0.340893,0.542593,184300097.102475
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,4,4,32,493953686.660095,0.202448,1000000,50000000,50000000,2,2,32768,0,auto,4,4,64,283385129.623496,0.352877,0.558629,179009763.032582
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,4,4,32,510039101.379645,0.196063,1000000,50000000,50000000,4,4,32768,0,auto,4,4,64,277879341.016890,0.359868,0.559007,178888616.133851
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,8,8,32,484890162.860029,0.206232,1000000,50000000,50000000,2,2,32768,0,auto,4,4,64,282863559.615753,0.353527,0.563001,177619641.597673
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,8,8,32,498220814.519815,0.200714,1000000,50000000,50000000,4,4,32768,0,auto,4,4,64,289278510.758155,0.345688,0.549568,181961009.862197
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,4,4,32,190105919.911023,0.526023,1000000,50000000,50000000,2,2,32768,0,auto,2,2,64,295330267.981219,0.338604,0.867852,115227083.764636
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,4,4,32,191025850.161794,0.523489,1000000,50000000,50000000,4,4,32768,0,auto,2,2,64,286812836.487108,0.348659,0.875148,114266409.534799
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,8,8,32,103255052.146857,0.968476,1000000,50000000,50000000,2,2,32768,0,auto,2,2,64,299418167.024068,0.333981,1.306694,76529012.417630
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,8,8,32,98544858.333696,1.014766,1000000,50000000,50000000,4,4,32768,0,auto,2,2,64,295226888.740053,0.338723,1.356842,73700552.414539
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,4,4,32,193481284.343933,0.516846,1000000,50000000,50000000,2,2,32768,0,auto,4,4,64,293943679.836170,0.340201,0.860270,116242623.698455
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,4,4,32,193174743.855805,0.517666,1000000,50000000,50000000,4,4,32768,0,auto,4,4,64,299479394.165823,0.333913,0.855167,116936214.780352
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,8,8,32,95843143.520946,1.043371,1000000,50000000,50000000,2,2,32768,0,auto,4,4,64,283633131.852206,0.352568,1.399175,71470672.889165
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,8,8,32,99184536.633991,1.008222,1000000,50000000,50000000,4,4,32768,0,auto,4,4,64,293102115.190557,0.341178,1.352733,73924392.687987
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,4,4,32,44733497.841762,2.235461,1000000,50000000,50000000,2,2,32768,0,auto,2,2,64,306552304.413830,0.326209,2.565094,38984919.836330
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,4,4,32,44583445.000748,2.242985,1000000,50000000,50000000,4,4,32768,0,auto,2,2,64,318922604.083973,0.313556,2.559817,39065296.291552
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,8,8,32,44781646.258236,2.233058,1000000,50000000,50000000,2,2,32768,0,auto,2,2,64,306417323.396404,0.326352,2.562769,39020301.446234
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,8,8,32,44262498.013707,2.259249,1000000,50000000,50000000,4,4,32768,0,auto,2,2,64,299058915.492234,0.334382,2.597222,38502672.667731
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,4,4,32,44327030.172510,2.255960,1000000,50000000,50000000,2,2,32768,0,auto,4,4,64,297674629.867646,0.335937,2.595050,38534907.087068
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,4,4,32,44479934.434499,2.248205,1000000,50000000,50000000,4,4,32768,0,auto,4,4,64,298381059.715982,0.335142,2.586817,38657543.975101
