checksum1,checksum2,dataset_type,join_chunk,join_count,join_schedule,join_task_grain,join_threads,join_throughput,join_time,max_key,nr,ns,offset_task_grain,partition_block_size,partition_chunk,partition_schedule,partition_task_grain,partition_threads,partition_throughput,partition_time,time_sec,total_throughput
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,4,32,543119315.059189,0.184122,1000000,50000000,50000000,2,32768,0,auto,4,64,293754448.618414,0.340420,0.527931,189418695.274163
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,4,32,487946870.258813,0.204940,1000000,50000000,50000000,4,32768,0,auto,4,64,290238955.125534,0.344544,0.552780,180903882.369242
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,8,32,569531432.380735,0.175583,1000000,50000000,50000000,2,32768,0,auto,4,64,285463781.642841,0.350307,0.529408,188890113.666501
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,8,32,593767297.630675,0.168416,1000000,50000000,50000000,4,32768,0,auto,4,64,285596015.214895,0.350145,0.521944,191591364.872981
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,4,32,128532479.372400,0.778013,1000000,50000000,50000000,2,32768,0,auto,2,64,307050375.255448,0.325679,1.107186,90319041.905333
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,4,32,127974893.841350,0.781403,1000000,50000000,50000000,4,32768,0,auto,2,64,316343063.195935,0.316113,1.101046,90822722.784511
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,8,32,127237909.264696,0.785929,1000000,50000000,50000000,2,32768,0,auto,2,64,297271278.332100,0.336393,1.125705,88833233.886787
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,8,32,123262323.668675,0.811278,1000000,50000000,50000000,4,32768,0,auto,2,64,296923751.932930,0.336787,1.151582,86837067.595866
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,4,32,125588084.088456,0.796254,1000000,50000000,50000000,2,32768,0,auto,4,64,298292577.232933,0.335241,1.134741,88125818.353455
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,4,32,124925087.308380,0.800480,1000000,50000000,50000000,4,32768,0,auto,4,64,310718376.169669,0.321835,1.125705,88833223.891623
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,8,32,124016003.509614,0.806348,1000000,50000000,50000000,2,32768,0,auto,4,64,298733763.171206,0.334746,1.144209,87396615.223253
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,8,32,125711668.570177,0.795471,1000000,50000000,50000000,4,32768,0,auto,4,64,300678666.671177,0.332581,1.131503,88378003.028805
