checksum1,checksum2,dataset_type,join_chunk,join_count,join_schedule,join_task_grain,join_threads,join_throughput,join_time,max_key,nr,ns,offset_task_grain,partition_block_size,partition_chunk,partition_schedule,partition_task_grain,partition_threads,partition_throughput,partition_time,time_sec,total_throughput
11851897867440820802,6323587386162233250,skewed_90_10,0,20639630597,auto,4,32,352620459.415856,0.283591,1000000,50000000,50000000,4,32768,0,auto,2,64,289152585.248190,0.345838,0.632844,158016712.816581
11851897867440820802,6323587386162233250,skewed_90_10,0,20639630597,auto,8,32,203260339.218051,0.491980,1000000,50000000,50000000,2,32768,0,auto,2,64,296592605.504297,0.337163,0.832232,120158756.916833
11851897867440820802,6323587386162233250,skewed_90_10,0,20639630597,auto,8,32,199658902.086834,0.500854,1000000,50000000,50000000,4,32768,0,auto,2,64,296511471.992629,0.337255,0.841168,118882281.086137
11851897867440820802,6323587386162233250,skewed_90_10,0,20639630597,auto,4,32,355446036.845987,0.281337,1000000,50000000,50000000,2,32768,0,auto,4,64,295968496.616994,0.337874,0.622300,160694327.139810
11851897867440820802,6323587386162233250,skewed_90_10,0,20639630597,auto,4,32,343670155.972995,0.290977,1000000,50000000,50000000,4,32768,0,auto,4,64,284373661.281760,0.351650,0.646175,154756802.434430
11851897867440820802,6323587386162233250,skewed_90_10,0,20639630597,auto,8,32,198068001.502609,0.504877,1000000,50000000,50000000,2,32768,0,auto,4,64,295699047.123322,0.338182,0.846199,118175444.498459
11851897867440820802,6323587386162233250,skewed_90_10,0,20639630597,auto,8,32,201091018.898636,0.497287,1000000,50000000,50000000,4,32768,0,auto,4,64,290788883.058112,0.343892,0.844568,118403690.277292
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,4,32,493093390.463871,0.202801,1000000,50000000,50000000,2,32768,0,auto,2,64,291041786.226233,0.343593,0.549567,181961360.158840
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,4,32,487023474.914347,0.205329,1000000,50000000,50000000,4,32768,0,auto,2,64,276008508.452801,0.362308,0.571281,175045167.458375
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,8,32,482322677.069134,0.207330,1000000,50000000,50000000,2,32768,0,auto,2,64,288870032.553096,0.346176,0.556767,179608436.809546
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,8,32,476558751.551163,0.209838,1000000,50000000,50000000,4,32768,0,auto,2,64,277438212.237438,0.360441,0.573941,174233813.728269
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,4,32,500068836.076416,0.199972,1000000,50000000,50000000,2,32768,0,auto,4,64,283676647.701097,0.352514,0.555806,179918882.985364
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,4,32,510690749.086847,0.195813,1000000,50000000,50000000,4,32768,0,auto,4,64,290118434.933912,0.344687,0.544055,183804926.071838
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,8,32,495267226.782226,0.201911,1000000,50000000,50000000,2,32768,0,auto,4,64,276783606.626714,0.361293,0.566309,176582089.886647
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,8,32,485204423.568869,0.206099,1000000,50000000,50000000,4,32768,0,auto,4,64,276112467.724746,0.362171,0.571331,175029797.919122
3949874054291418773,4214050837788414649,skewed_80_5,0,32812326695,auto,4,32,203467408.932543,0.491479,1000000,50000000,50000000,2,32768,0,auto,2,64,282078489.615823,0.354511,0.849565,117707278.257915
3949874054291418773,4214050837788414649,skewed_80_5,0,32812326695,auto,4,32,205443849.035308,0.486751,1000000,50000000,50000000,4,32768,0,auto,2,64,287880546.125633,0.347366,0.837541,119397104.514270
3949874054291418773,4214050837788414649,skewed_80_5,0,32812326695,auto,8,32,105353491.063230,0.949185,1000000,50000000,50000000,2,32768,0,auto,2,64,291486189.712162,0.343069,1.295612,77183623.682210
3949874054291418773,4214050837788414649,skewed_80_5,0,32812326695,auto,8,32,106908929.279390,0.935376,1000000,50000000,50000000,4,32768,0,auto,2,64,296217251.378271,0.337590,1.276510,78338622.267220
3949874054291418773,4214050837788414649,skewed_80_5,0,32812326695,auto,4,32,208066469.913768,0.480616,1000000,50000000,50000000,2,32768,0,auto,4,64,287810690.353889,0.347451,0.831380,120281951.869297
3949874054291418773,4214050837788414649,skewed_80_5,0,32812326695,auto,4,32,197968924.223199,0.505130,1000000,50000000,50000000,4,32768,0,auto,4,64,283194431.132630,0.353114,0.861315,116101579.460184
3949874054291418773,4214050837788414649,skewed_80_5,0,32812326695,auto,8,32,105717872.580759,0.945914,1000000,50000000,50000000,2,32768,0,auto,4,64,282389486.811959,0.354121,1.303600,76710657.399372
3949874054291418773,4214050837788414649,skewed_80_5,0,32812326695,auto,8,32,110098707.023751,0.908276,1000000,50000000,50000000,4,32768,0,auto,4,64,284143087.625532,0.351935,1.263280,79159036.304103
11851897867440820802,6323587386162233250,skewed_90_10,0,20639630597,auto,4,32,375685740.248352,0.266180,1000000,50000000,50000000,2,32768,0,auto,2,64,297302839.244768,0.336357,0.605690,165101021.529122
11851897867440820802,6323587386162233250,skewed_90_10,0,20639630597,auto,4,32,335331388.759780,0.298212,1000000,50000000,50000000,4,32768,0,auto,2,64,296110166.848394,0.337712,0.638948,156507142.683274
11851897867440820802,6323587386162233250,skewed_90_10,0,20639630597,auto,8,32,200601154.534337,0.498502,1000000,50000000,50000000,2,32768,0,auto,2,64,291258020.933998,0.343338,0.845074,118332806.071029
11851897867440820802,6323587386162233250,skewed_90_10,0,20639630597,auto,8,32,191689688.587603,0.521676,1000000,50000000,50000000,4,32768,0,auto,2,64,284677159.035057,0.351275,0.876342,114110663.907497
11851897867440820802,6323587386162233250,skewed_90_10,0,20639630597,auto,4,32,346257550.245699,0.288802,1000000,50000000,50000000,2,32768,0,auto,4,64,283582520.038443,0.352631,0.644610,155132667.722554
11851897867440820802,6323587386162233250,skewed_90_10,0,20639630597,auto,4,32,363124624.765546,0.275388,1000000,50000000,50000000,4,32768,0,auto,4,64,284284405.415784,0.351760,0.630135,158696194.692998
11851897867440820802,6323587386162233250,skewed_90_10,0,20639630597,auto,8,32,199435038.905981,0.501416,1000000,50000000,50000000,2,32768,0,auto,4,64,283912061.795219,0.352222,0.856658,116732644.078979
11851897867440820802,6323587386162233250,skewed_90_10,0,20639630597,auto,8,32,188233813.129184,0.531254,1000000,50000000,50000000,4,32768,0,auto,4,64,296822838.327647,0.336901,0.871263,114775899.256216
